Household ID,Average age of adults in household (in years),Monthly household income (in Rs.),Number of adults in household,Avg.income,Current cable operator subscription fees (Rs. per month),Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7,Genre 8,Total,Avg Genre11,Avg Genre22,Avg Genre33,Avg Genre44,Avg Genre55,Avg Genre66,Avg Genre77,Avg Genre88,Proposed Plan (Genres included),Proposed subscription fee (Rs. per month),Survey Response
105616,43,"1,97,439",4,49359.75,490,42,0,236,10,46,89,10,0,433,0.096997691,0,0.545034642,0.023094688,0.106235566,0.205542725,0.023094688,0,"4,5,3,7,8",280,"Yes, I will switch!"
111864,31,"2,64,470",5,52894,500,80,106,1629,3294,2187,3647,272,25,11240,0.007117438,0.009430605,0.144928826,0.293060498,0.194572954,0.324466192,0.024199288,0.002224199,"4,5,3,7,8",280,Not interested
108168,30,"4,76,886",3,158962,510,185,49,766,2616,3235,263,344,33,7491,0.024696302,0.006541183,0.102256041,0.349219063,0.431851555,0.035108797,0.045921773,0.004405286,"4,5,3,7,8",350,"Yes, I will switch!"
108053,59,"3,85,952",4,96488,560,224,75,722,1330,2560,1591,233,0,6735,0.033259094,0.011135857,0.107201188,0.197475872,0.380103935,0.236228656,0.034595397,0,"4,5,3,7,8",360,"Yes, I will switch!"
102064,44,"1,36,564",4,34141,490,162,2,691,318,1314,201,31,0,2719,0.059580728,0.000735565,0.254137551,0.116954763,0.483265907,0.073924237,0.01140125,0,"4,5,3,7,6",370,"Yes, I will switch!"
110444,64,"2,62,880",3,87626.66667,560,757,368,1230,2611,8451,2348,76,0,15841,0.047787387,0.023230857,0.077646613,0.164825453,0.533489047,0.148222966,0.004797677,0,"4,5,3,7,6",320,"Yes, I will switch!"
100223,45,"1,78,841",4,44710.25,500,155,432,1211,182,861,1387,1668,0,5896,0.026289009,0.073270014,0.205393487,0.030868385,0.146031208,0.235244233,0.282903664,0,"4,5,3,7,1",360,"Yes, I will switch!"
103023,21,"4,79,161",3,159720.3333,500,323,1273,1719,2189,3993,2521,912,8,12938,0.024965219,0.098392333,0.13286443,0.169191529,0.308625754,0.194852373,0.070490029,0.000618334,"4,5,3,7,1",400,Not interested
104195,34,"4,77,740",4,119435,540,77,0,133,88,1371,27,24,39,1759,0.043774872,0,0.075611143,0.050028425,0.779420125,0.01534963,0.013644116,0.022171688,"4,5,3,7,1",380,Not interested
108945,22,"36,422",3,12140.66667,550,387,40,520,1555,4420,1359,17,0,8298,0.046637744,0.004820439,0.062665703,0.187394553,0.532658472,0.163774403,0.002048686,0,"4,5,3,7,1",400,Not interested
108534,46,"2,03,811",5,40762.2,515,129,569,840,694,1801,612,1101,0,5746,0.0224504,0.099025409,0.146188653,0.120779673,0.313435433,0.106508876,0.191611556,0,"4,5,3,6,8",350,Not interested
108859,60,"3,30,491",4,82622.75,525,204,36,541,385,1439,231,872,0,3708,0.055016181,0.009708738,0.145900755,0.103829558,0.388079827,0.062297735,0.235167206,0,"4,5,3,6,8",300,"Yes, I will switch!"
108204,35,"38,911",3,12970.33333,550,395,37,1105,219,857,1462,27,0,4102,0.09629449,0.00901999,0.26938079,0.053388591,0.208922477,0.356411507,0.006582155,0,"4,5,3,6,8",330,"Yes, I will switch!"
100848,32,"14,023",4,3505.75,520,3588,1753,2473,3387,2504,2166,186,9,16066,0.223328769,0.109112411,0.153927549,0.210817876,0.15585709,0.134818872,0.011577244,0.000560189,"4,5,3,6,7",340,Not interested
111747,28,"1,56,222",4,39055.5,550,32,23,272,171,572,96,162,9,1337,0.023934181,0.017202693,0.203440539,0.12789828,0.427823485,0.071802543,0.121166791,0.006731488,"4,5,3,6,7",390,"Yes, I will switch!"
103204,53,"4,50,877",5,90175.4,580,2049,33,2863,1456,3211,1968,1249,162,12991,0.157724579,0.00254022,0.220383342,0.112077592,0.247171118,0.151489493,0.096143484,0.012470172,"4,5,3,6,7",330,"Yes, I will switch!"
111521,51,"4,41,911",4,110477.75,475,228,11,1091,684,3550,2003,132,3,7702,0.029602701,0.0014282,0.141651519,0.088808102,0.460919242,0.260062321,0.017138406,0.000389509,"4,5,3,6,2",370,"Yes, I will switch!"
100850,67,"3,64,713",4,91178.25,520,0,0,0,0,0,0,57,0,57,0,0,0,0,0,0,1,0,"4,5,3,6,2",430,Not interested
106283,51,"2,27,563",3,75854.33333,490,40,20,222,37,179,120,6,47,671,0.059612519,0.029806259,0.330849478,0.05514158,0.266766021,0.178837556,0.008941878,0.070044709,"4,5,3,6,1",460,Not interested
111514,68,"1,40,279",3,46759.66667,520,3,32,676,194,550,404,150,0,2009,0.00149328,0.015928323,0.336485814,0.096565455,0.273768044,0.201095072,0.074664012,0,"4,5,3,6,1",420,Not interested
109168,20,"2,66,132",3,88710.66667,510,326,50,827,355,1279,581,278,46,3742,0.087119188,0.013361839,0.22100481,0.094869054,0.341795831,0.155264564,0.074291823,0.012292892,"4,5,3,2",360,Not interested
102015,50,"72,555",5,14511,550,307,54,470,283,888,746,468,9,3225,0.095193798,0.016744186,0.145736434,0.087751938,0.275348837,0.231317829,0.145116279,0.002790698,"4,5,3,2",390,"Yes, I will switch!"
107094,28,"66,879",3,22293,560,214,696,1252,846,1710,1042,457,0,6217,0.034421747,0.111951102,0.201383304,0.136078494,0.275052276,0.167604954,0.073508123,0,"4,5,3,2",350,Not interested
107741,22,"2,59,765",5,51953,575,403,135,540,68,76,98,701,0,2021,0.199406235,0.066798615,0.267194458,0.03364671,0.037605146,0.048490846,0.346857991,0,"4,5,3,2",370,"Yes, I will switch!"
111217,62,"63,572",3,21190.66667,560,51,29,577,419,2138,380,734,0,4328,0.011783734,0.006700555,0.13331793,0.09681146,0.493992606,0.08780037,0.169593346,0,"4,5,3,1,8",420,"Yes, I will switch!"
103155,29,"2,71,805",4,67951.25,560,95,91,1217,1304,3878,2411,2118,15,11129,0.008536257,0.008176835,0.10935394,0.117171354,0.348458981,0.216641208,0.190313595,0.00134783,"4,5,3,1,8",380,"Yes, I will switch!"
104469,35,"1,91,721",3,63907,600,874,38,3572,885,9206,795,399,320,16089,0.054322829,0.002361862,0.222015041,0.055006526,0.572192181,0.049412642,0.024799552,0.019889365,"4,5,3,1,8",410,"Yes, I will switch!"
106746,26,"31,507",4,7876.75,475,338,81,228,120,335,105,320,0,1527,0.22134905,0.053045187,0.149312377,0.078585462,0.219384414,0.068762279,0.209561231,0,"4,5,3,1,6",430,Not interested
110421,27,"88,844",3,29614.66667,500,329,499,627,244,1412,88,139,18,3356,0.098033373,0.148688915,0.186829559,0.072705602,0.420738975,0.026221692,0.041418355,0.005363528,"4,5,3,1,6",370,Not interested
101204,51,"2,21,156",4,55289,550,357,474,666,89,120,372,100,18,2196,0.162568306,0.215846995,0.303278689,0.040528233,0.054644809,0.169398907,0.045537341,0.008196721,"4,5,3,1,6",440,Not interested
104461,47,"4,37,700",3,145900,580,161,195,654,285,665,156,707,0,2823,0.057031527,0.069075452,0.231668438,0.100956429,0.235565002,0.055260361,0.250442791,0,"4,5,3,1,6",440,"Yes, I will switch!"
106076,29,"76,122",3,25374,600,0,122,3,459,379,245,307,0,1515,0,0.080528053,0.001980198,0.302970297,0.250165017,0.161716172,0.202640264,0,"4,5,3,1,6",360,Not interested
101406,50,"4,45,691",3,148563.6667,490,78,199,766,2959,4412,1736,2232,1,12383,0.006298958,0.016070419,0.061859,0.238956634,0.35629492,0.140192199,0.180247113,8.08E-05,"4,5,3,1,2",480,Not interested
102406,18,"4,78,633",3,159544.3333,550,406,238,179,604,1850,301,537,0,4115,0.098663426,0.057837181,0.043499392,0.146780073,0.449574727,0.073147023,0.130498177,0,"4,5,3,1,2",490,Not interested
111950,60,"1,07,992",5,21598.4,515,2405,18,1341,804,3316,1706,190,0,9780,0.24591002,0.001840491,0.137116564,0.082208589,0.339059305,0.174437628,0.019427403,0,"4,5,3,1",360,Not interested
101243,65,"1,64,496",4,41124,515,735,8,2827,910,10619,563,91,27,15780,0.046577947,0.000506971,0.179150824,0.057667934,0.672940431,0.035678074,0.005766793,0.001711027,"4,5,3,1",310,"Yes, I will switch!"
105228,22,"2,43,799",3,81266.33333,525,169,30,454,563,679,58,137,6,2096,0.080629771,0.014312977,0.216603053,0.26860687,0.323950382,0.027671756,0.065362595,0.002862595,"4,5,3,1",310,"Yes, I will switch!"
101403,47,"3,40,191",5,68038.2,540,49,30,1350,689,2980,1379,173,0,6650,0.007368421,0.004511278,0.203007519,0.103609023,0.448120301,0.207368421,0.026015038,0,"4,5,3,1",340,Not interested
109406,47,"4,22,639",4,105659.75,560,217,3,264,11,340,93,835,0,1763,0.123085649,0.001701645,0.149744753,0.006239365,0.192853091,0.052750993,0.473624504,0,"4,5,3,1",340,"Yes, I will switch!"
111947,68,"1,82,828",3,60942.66667,500,1021,403,2522,279,2152,812,296,42,7527,0.135645011,0.053540587,0.335060449,0.03706656,0.285904079,0.107878305,0.039325096,0.005579912,"4,5,3",210,Not interested
100437,52,"28,617",5,5723.4,540,159,107,546,232,2198,606,334,116,4298,0.036993951,0.0248953,0.127035831,0.053978595,0.511400651,0.140995812,0.077710563,0.026989297,"4,5,3",230,"Yes, I will switch!"
105542,31,"3,07,781",3,102593.6667,550,72,1,492,1189,2074,555,241,2,4626,0.015564202,0.000216169,0.106355383,0.257025508,0.448335495,0.11997406,0.052096844,0.000432339,"4,5,3",210,Not interested
101562,18,"2,89,625",3,96541.66667,580,696,394,903,1693,2405,2596,1629,6,10322,0.067428793,0.038170897,0.087483046,0.164018601,0.232997481,0.251501647,0.157818252,0.000581283,"4,5,2,8,7",300,"Yes, I will switch!"
111660,27,"4,53,584",4,113396,600,369,153,626,288,1995,530,89,0,4050,0.091111111,0.037777778,0.154567901,0.071111111,0.492592593,0.130864198,0.021975309,0,"4,5,2,8,7",390,"Yes, I will switch!"
107608,20,"3,32,616",3,110872,525,406,51,375,413,815,895,1167,11,4133,0.098233729,0.012339705,0.090733124,0.099927414,0.197193322,0.216549722,0.282361481,0.002661505,"4,5,2,8,6",350,Not interested
107593,49,"2,82,160",3,94053.33333,540,304,307,2401,173,1721,185,974,4,6069,0.050090624,0.05058494,0.39561707,0.02850552,0.283572252,0.030482781,0.160487725,0.000659087,"4,5,2,8,6",320,"Yes, I will switch!"
111101,44,"4,49,898",5,89979.6,575,25,3,328,89,274,57,258,13,1047,0.023877746,0.00286533,0.313276027,0.085004776,0.261700096,0.054441261,0.246418338,0.012416428,"4,5,2,8,6",360,Not interested
109334,47,"2,68,001",3,89333.66667,580,103,549,523,357,1146,2539,301,0,5518,0.018666183,0.09949257,0.094780718,0.064697354,0.207683943,0.460130482,0.05454875,0,"4,5,2,8,6",380,Not interested
100829,33,"34,187",5,6837.4,500,296,239,802,630,4250,1648,211,240,8316,0.035594036,0.028739779,0.096440596,0.075757576,0.511063011,0.198172198,0.025372775,0.028860029,"4,5,2,8,1",400,Not interested
106614,28,"3,54,069",3,118023,510,971,545,516,1071,3833,1669,539,21,9165,0.105946536,0.059465357,0.056301146,0.11685761,0.418221495,0.182105837,0.058810693,0.002291326,"4,5,2,8,1",430,Not interested
108804,27,"2,11,343",5,42268.6,520,17,109,1710,631,2547,498,101,64,5677,0.002994539,0.019200282,0.301215431,0.111150255,0.448652457,0.087722389,0.017791087,0.01127356,"4,5,2,7,8",360,Not interested
105177,20,"4,28,794",4,107198.5,600,73,503,1122,414,242,287,73,0,2714,0.026897568,0.185335298,0.413411938,0.152542373,0.089167281,0.105747973,0.026897568,0,"4,5,2,7,8",320,"Yes, I will switch!"
106062,30,"2,80,622",3,93540.66667,520,169,29,808,454,601,301,306,0,2668,0.063343328,0.010869565,0.302848576,0.170164918,0.225262369,0.112818591,0.114692654,0,"4,5,2,7",300,Not interested
109454,34,"3,49,844",5,69968.8,540,109,443,609,566,708,543,946,0,3924,0.027777778,0.112895005,0.155198777,0.144240571,0.180428135,0.138379205,0.24108053,0,"4,5,2,7",300,Not interested
108559,66,"4,80,975",3,160325,550,15,395,1311,1105,1714,72,297,4,4913,0.003053124,0.080398942,0.266843069,0.224913495,0.348870344,0.014654997,0.060451862,0.000814166,"4,5,2,7",320,Not interested
103636,26,"81,109",3,27036.33333,600,63,107,386,374,561,166,342,1,2000,0.0315,0.0535,0.193,0.187,0.2805,0.083,0.171,0.0005,"4,5,2,7",330,Not interested
109245,62,"4,85,409",5,97081.8,500,0,63,867,282,834,375,35,34,2490,0,0.025301205,0.348192771,0.113253012,0.334939759,0.15060241,0.014056225,0.013654618,"4,5,2,6,7",410,Not interested
100953,51,"2,34,703",5,46940.6,540,3593,172,438,915,3311,358,1023,0,9810,0.366258919,0.017533129,0.044648318,0.093272171,0.337512742,0.036493374,0.104281346,0,"4,5,2,6,7",350,Not interested
110409,19,"4,74,659",5,94931.8,540,129,0,59,30,16,20,43,0,297,0.434343434,0,0.198653199,0.101010101,0.053872054,0.067340067,0.144781145,0,"4,5,2,6,7",420,Not interested
103687,63,"2,79,879",3,93293,550,613,80,2464,1048,5233,1110,155,314,11017,0.055641282,0.007261505,0.223654352,0.095125715,0.474993192,0.100753381,0.014069166,0.028501407,"4,5,2,6,7",340,Not interested
101850,35,"1,30,200",3,43400,600,1949,161,504,76,313,130,1409,7,4549,0.428445812,0.035392394,0.110793581,0.016706969,0.068806331,0.028577709,0.309738404,0.0015388,"4,5,2,6,7",360,Not interested
106880,39,"2,60,979",5,52195.8,525,527,26,664,937,1316,371,741,20,4602,0.114515428,0.005649718,0.144285093,0.203607127,0.285962625,0.080617123,0.161016949,0.004345937,"4,5,2,3,8",340,Not interested
102646,41,"4,22,006",5,84401.2,550,24,165,374,151,660,166,4,0,1544,0.015544041,0.106865285,0.242227979,0.097797927,0.42746114,0.107512953,0.002590674,0,"4,5,2,3,8",360,"Yes, I will switch!"
104587,47,"3,98,183",3,132727.6667,580,45,156,270,1949,4650,630,1657,11,9368,0.004803587,0.016652434,0.02882152,0.208048676,0.496370623,0.067250213,0.176878736,0.00117421,"4,5,2,3,8",360,"Yes, I will switch!"
105878,54,"4,35,120",5,87024,600,229,39,157,132,521,100,118,49,1345,0.170260223,0.028996283,0.116728625,0.098141264,0.387360595,0.074349442,0.087732342,0.036431227,"4,5,2,3,8",360,"Yes, I will switch!"
111785,63,"3,57,741",3,119247,510,87,55,346,11,556,276,217,0,1548,0.05620155,0.035529716,0.223514212,0.007105943,0.359173127,0.178294574,0.140180879,0,"4,5,2,3,7",410,Not interested
107109,45,"4,50,938",3,150312.6667,550,122,75,552,245,950,746,157,22,2869,0.042523527,0.026141513,0.192401534,0.085395608,0.331125828,0.260020913,0.0547229,0.007668177,"4,5,2,3,7",380,Not interested
103231,50,"4,17,384",5,83476.8,575,68,733,244,147,507,393,268,1,2361,0.028801355,0.310461669,0.10334604,0.062261753,0.214739517,0.166454892,0.113511224,0.000423549,"4,5,2,3,7",360,"Yes, I will switch!"
112255,65,"1,38,422",4,34605.5,475,0,0,1,121,30,2,0,0,154,0,0,0.006493506,0.785714286,0.194805195,0.012987013,0,0,"4,5,2,3",340,"Yes, I will switch!"
108752,39,"3,51,212",5,70242.4,475,355,82,1393,2224,2827,1755,806,18,9460,0.037526427,0.008668076,0.147251586,0.235095137,0.298837209,0.18551797,0.085200846,0.001902748,"4,5,2,3",400,"Yes, I will switch!"
110433,53,"4,56,293",5,91258.6,500,293,255,164,1525,2972,2898,596,1,8704,0.033662684,0.029296875,0.018841912,0.175206801,0.341452206,0.332950368,0.068474265,0.00011489,"4,5,2,3",360,"Yes, I will switch!"
101453,36,"30,871",4,7717.75,550,652,47,2140,965,5330,854,3624,80,13692,0.047619048,0.003432661,0.156295647,0.070479112,0.389278411,0.062372188,0.264680105,0.005842828,"4,5,2,3",380,"Yes, I will switch!"
102849,25,"36,922",4,9230.5,490,274,88,1388,3966,8216,1096,1770,235,17033,0.01608642,0.005166442,0.081488875,0.23284213,0.482357776,0.064345682,0.103915928,0.013796747,"4,5,2,1",330,Not interested
107439,42,"4,16,873",4,104218.25,500,140,1025,771,381,1329,464,128,280,4518,0.030987162,0.226870297,0.17065073,0.084329349,0.294156707,0.10270031,0.02833112,0.061974325,"4,5,2,1",410,"Yes, I will switch!"
105514,33,"1,76,079",5,35215.8,510,219,549,646,342,4175,930,411,113,7385,0.029654705,0.074339878,0.087474611,0.046310088,0.565335139,0.125930941,0.055653351,0.015301286,"4,5,2,1",320,"Yes, I will switch!"
108213,30,"4,35,651",4,108912.75,550,248,17,991,8034,4173,2084,442,4,15993,0.015506784,0.001062965,0.06196461,0.502344776,0.260926655,0.130307009,0.027637091,0.000250109,"4,5,2,1",400,Not interested
110240,58,"1,82,322",3,60774,490,436,50,3406,5634,5909,2605,77,188,18305,0.023818629,0.002731494,0.18606938,0.307784758,0.322807976,0.142310844,0.004206501,0.010270418,"4,5,2",240,"Yes, I will switch!"
100044,52,"87,668",5,17533.6,500,355,48,720,889,2294,192,577,36,5111,0.069458032,0.009391509,0.140872628,0.173938564,0.448835844,0.037566034,0.112893759,0.007043631,"4,5,2",280,"Yes, I will switch!"
102573,20,"46,356",5,9271.2,540,376,23,993,380,3065,901,197,1,5936,0.063342318,0.003874663,0.167284367,0.064016173,0.51634097,0.151785714,0.033187332,0.000168464,"4,5,2",240,"Yes, I will switch!"
109593,19,"24,664",4,6166,500,129,1014,2436,1859,12414,3283,488,59,21682,0.005949636,0.046766903,0.112351259,0.085739323,0.572548658,0.151415921,0.022507149,0.002721151,"4,5,1,8,6",360,"Yes, I will switch!"
103986,31,"1,99,966",5,39993.2,525,60,151,22,1033,222,700,637,0,2825,0.021238938,0.053451327,0.007787611,0.365663717,0.078584071,0.247787611,0.225486726,0,"4,5,1,8,6",370,Not interested
111621,40,"1,17,178",4,29294.5,560,574,5,1603,340,2517,597,1013,0,6649,0.086328771,0.000751993,0.241088886,0.051135509,0.378553166,0.089787938,0.152353737,0,"4,5,1,8,6",330,"Yes, I will switch!"
105118,62,"44,230",3,14743.33333,525,0,1,24,73,114,56,424,0,692,0,0.001445087,0.034682081,0.105491329,0.164739884,0.080924855,0.612716763,0,"4,5,1,8,3",370,Not interested
108215,52,"3,02,806",3,100935.3333,540,159,1326,1704,98,1182,899,3968,115,9451,0.016823617,0.140302613,0.180298381,0.010369273,0.125066131,0.095122209,0.419849751,0.012168025,"4,5,1,8,3",390,Not interested
108943,30,"3,61,621",5,72324.2,500,22,37,495,203,1734,900,6,137,3534,0.006225241,0.010469723,0.140067912,0.057441992,0.490662139,0.25466893,0.001697793,0.038766271,"4,5,1,8,2",350,"Yes, I will switch!"
104348,24,"2,69,836",4,67459,515,45,132,1421,975,2635,680,8454,5,14347,0.003136544,0.00920053,0.099045097,0.067958458,0.18366209,0.047396668,0.589252108,0.000348505,"4,5,1,8,2",380,Not interested
101935,45,"3,03,433",4,75858.25,525,461,769,955,2317,3873,1831,11,62,10279,0.044848721,0.074812725,0.09290787,0.225411032,0.376787625,0.178130168,0.001070143,0.006031715,"4,5,1,8,2",430,Not interested
105034,60,"2,76,991",5,55398.2,490,106,253,2445,696,2580,1145,1763,18,9006,0.011769931,0.028092383,0.271485676,0.077281812,0.286475683,0.127137464,0.195758383,0.001998668,"4,5,1,8",280,"Yes, I will switch!"
104949,40,"60,735",5,12147,510,409,555,1415,823,3072,2629,718,0,9621,0.042511173,0.057686311,0.147074109,0.085542043,0.319301528,0.273256418,0.074628417,0,"4,5,1,8",250,Not interested
104301,24,"2,95,832",5,59166.4,515,10,0,122,237,570,328,786,22,2075,0.004819277,0,0.058795181,0.114216867,0.274698795,0.158072289,0.378795181,0.01060241,"4,5,1,8",250,Not interested
105140,44,"2,92,629",5,58525.8,520,126,6,22,375,876,129,28,0,1562,0.080665813,0.003841229,0.014084507,0.240076825,0.560819462,0.082586428,0.017925736,0,"4,5,1,8",270,"Yes, I will switch!"
101903,62,"23,131",3,7710.333333,500,789,53,1828,434,1551,434,571,44,5704,0.138323983,0.009291725,0.320476858,0.076086957,0.271914446,0.076086957,0.100105189,0.007713885,"4,5,1,7,8",360,"Yes, I will switch!"
106629,52,"4,81,846",5,96369.2,600,361,29,86,289,958,138,201,14,2076,0.1738921,0.013969171,0.041425819,0.139210019,0.461464355,0.066473988,0.096820809,0.006743738,"4,5,1,7,8",300,"Yes, I will switch!"
105379,33,"2,15,657",3,71885.66667,475,230,0,117,422,341,509,57,17,1693,0.135853514,0,0.069108092,0.249261666,0.201417602,0.300649734,0.033668045,0.010041347,"4,5,1,6,7",410,Not interested
100808,42,"2,61,549",3,87183,515,121,1252,268,289,1243,1263,1782,1,6219,0.019456504,0.20131854,0.043093745,0.046470494,0.199871362,0.203087313,0.286541245,0.000160798,"4,5,1,6,7",320,Not interested
101440,58,"1,30,175",4,32543.75,500,132,9,1495,507,1872,772,5927,0,10714,0.012320329,0.000840022,0.139537054,0.047321262,0.174724659,0.072055255,0.553201419,0,"4,5,1,3,2",430,Not interested
100776,55,"78,009",3,26003,510,24,26,1245,1135,3759,1683,638,42,8552,0.002806361,0.003040225,0.145579981,0.132717493,0.439546305,0.196796071,0.074602432,0.004911132,"4,5,1,3,2",420,Not interested
100542,69,"65,839",4,16459.75,525,2621,15,1549,2122,3209,2133,56,41,11746,0.223139792,0.00127703,0.131874681,0.180657245,0.273199387,0.181593734,0.00476758,0.00349055,"4,5,1,3,2",430,"Yes, I will switch!"
107443,25,"2,14,694",3,71564.66667,560,2640,293,777,229,2117,584,604,2,7246,0.364338946,0.040436103,0.107231576,0.031603643,0.292161192,0.080596191,0.083356335,0.000276014,"4,5,1,3,2",420,Not interested
109916,40,"24,530",3,8176.666667,475,1989,243,315,775,2746,1090,2326,6,9490,0.209589041,0.025605901,0.033192835,0.08166491,0.289357218,0.114857745,0.245100105,0.000632244,"4,5,1,3",330,Not interested
112105,59,"4,23,628",3,141209.3333,500,155,4,381,337,2726,535,294,124,4556,0.034021071,0.000877963,0.083625988,0.073968393,0.59833187,0.117427568,0.06453029,0.027216857,"4,5,1,3",350,"Yes, I will switch!"
104822,40,"4,24,989",4,106247.25,500,285,548,2069,2067,2290,309,246,1,7815,0.03646833,0.070121561,0.264747281,0.264491363,0.293026232,0.039539347,0.031477927,0.000127959,"4,5,1,3",360,Not interested
104656,44,"3,42,253",5,68450.6,510,213,3391,262,355,2589,1958,355,31,9154,0.023268516,0.370439152,0.028621368,0.038780861,0.282827179,0.213895565,0.038780861,0.003386498,"4,5,1,3",350,Not interested
100493,52,"4,32,860",3,144286.6667,525,538,75,2288,726,4306,441,924,57,9355,0.057509353,0.008017103,0.244575094,0.077605559,0.460288616,0.047140567,0.098770711,0.006092998,"4,5,1,3",370,"Yes, I will switch!"
111212,35,"4,63,235",3,154411.6667,525,1644,307,58,64,419,176,34,0,2702,0.608438194,0.113619541,0.021465581,0.023686158,0.155070318,0.065136936,0.012583272,0,"4,5,1,2,6",380,Not interested
111618,36,"4,88,219",3,162739.6667,525,26,2,112,592,572,168,7,0,1479,0.017579446,0.001352265,0.075726842,0.400270453,0.386747803,0.113590264,0.004732928,0,"4,5,1,2,6",420,"Yes, I will switch!"
108412,68,"1,13,547",4,28386.75,550,427,353,1743,177,1304,161,820,4,4989,0.085588294,0.070755662,0.349368611,0.035478052,0.261375025,0.032270996,0.164361596,0.000801764,"4,5,1,2,6",400,Not interested
104201,35,"1,65,165",3,55055,475,17,14,473,463,902,387,267,0,2523,0.00673801,0.00554895,0.187475228,0.183511692,0.3575109,0.153388823,0.105826397,0,"4,5,1,2",350,"Yes, I will switch!"
112176,27,"4,60,750",3,153583.3333,475,834,938,720,299,3464,795,678,113,7841,0.106363984,0.119627599,0.091825022,0.038132891,0.441780385,0.101390129,0.086468563,0.014411427,"4,5,1,2",320,Not interested
103576,35,"3,38,667",5,67733.4,500,963,29,272,377,1015,657,444,0,3757,0.256321533,0.007718925,0.07239819,0.100346021,0.270162364,0.174873569,0.118179398,0,"4,5,1,2",380,Not interested
101983,48,"4,27,141",5,85428.2,510,189,65,544,5054,2852,3997,203,24,12928,0.014619431,0.005027847,0.042079208,0.390934406,0.220606436,0.309173886,0.015702351,0.001856436,"4,5,1,2",320,"Yes, I will switch!"
104811,27,"3,66,054",4,91513.5,515,63,3892,3744,1923,6659,1352,1099,59,18791,0.003352669,0.20712043,0.199244319,0.102336225,0.354371774,0.071949337,0.058485445,0.003139801,"4,5,1,2",350,Not interested
111158,63,"3,75,505",4,93876.25,525,85,14,184,1004,1487,159,142,0,3075,0.027642276,0.004552846,0.059837398,0.326504065,0.483577236,0.051707317,0.046178862,0,"4,5,1,2",370,Not interested
109883,51,"4,85,661",5,97132.2,500,0,0,0,0,14,0,46,0,60,0,0,0,0,0.233333333,0,0.766666667,0,"4,5,1",220,Not interested
110117,31,"3,04,124",5,60824.8,515,0,212,562,159,505,313,691,5,2447,0,0.086636698,0.229668982,0.064977523,0.206375153,0.127911729,0.282386596,0.002043318,"4,5,1",240,Not interested
109860,43,"37,167",5,7433.4,550,30,349,39,11,119,79,58,0,685,0.04379562,0.509489051,0.056934307,0.016058394,0.173722628,0.115328467,0.084671533,0,"4,5,1",270,Not interested
110181,26,"2,13,945",5,42789,600,419,16,401,4639,2268,853,602,20,9218,0.045454545,0.001735734,0.043501844,0.503254502,0.246040356,0.092536342,0.065307008,0.002169668,"4,5,1",220,Not interested
111611,66,"2,86,121",5,57224.2,600,259,232,3180,1458,7772,5302,1750,405,20358,0.012722271,0.011396011,0.156203949,0.071618037,0.381766382,0.260438157,0.085961293,0.019893899,"4,5,1",220,"Yes, I will switch!"
104126,21,"1,92,033",4,48008.25,475,1075,30,3016,4164,7471,1432,992,92,18272,0.058833187,0.001641856,0.165061296,0.227889667,0.40887697,0.078371278,0.054290718,0.005035026,"4,3,8,7,6",350,"Yes, I will switch!"
102538,66,"97,410",5,19482,500,469,104,1144,716,1641,261,196,0,4531,0.103509159,0.022952991,0.252482896,0.158022512,0.362171706,0.057603178,0.043257559,0,"4,3,8,7,6",350,Not interested
110731,35,"4,57,571",3,152523.6667,515,501,337,3320,1376,4657,1007,206,63,11467,0.04369059,0.029388681,0.289526467,0.119996512,0.406121915,0.087817215,0.017964594,0.005494026,"4,3,8,7,6",280,"Yes, I will switch!"
109725,36,"3,18,970",5,63794,520,195,360,710,482,1201,2576,536,29,6089,0.032024963,0.059123009,0.116603712,0.079159139,0.197240926,0.423057973,0.088027591,0.004762687,"4,3,8,7,5",280,"Yes, I will switch!"
105634,62,"1,64,931",4,41232.75,540,277,14,3002,995,2936,1007,665,12,8908,0.031095644,0.001571621,0.337000449,0.111697351,0.329591379,0.113044454,0.074651998,0.001347104,"4,3,8,7,5",350,"Yes, I will switch!"
100444,18,"18,928",5,3785.6,560,620,10,680,311,1726,309,1870,114,5640,0.109929078,0.00177305,0.120567376,0.055141844,0.306028369,0.054787234,0.331560284,0.020212766,"4,3,8,7,5",300,Not interested
109131,28,"3,83,803",3,127934.3333,520,99,69,2000,1478,3406,1724,2769,29,11574,0.008553655,0.005961638,0.172801106,0.127700017,0.294280283,0.148954553,0.239243131,0.002505616,"4,3,8,7,1",310,Not interested
101352,35,"99,935",3,33311.66667,550,0,253,1466,239,2218,382,3727,2,8287,0,0.030529745,0.176903584,0.028840352,0.267648124,0.046096295,0.449740557,0.000241342,"4,3,8,7,1",340,"Yes, I will switch!"
104353,43,"2,01,770",3,67256.66667,575,554,2204,2684,2222,5482,2443,214,77,15880,0.03488665,0.138790932,0.169017632,0.139924433,0.345214106,0.15384131,0.013476071,0.004848866,"4,3,8,7,1",370,Not interested
104121,49,"4,83,955",3,161318.3333,500,728,93,354,220,1177,505,151,17,3245,0.224345146,0.028659476,0.109090909,0.06779661,0.362711864,0.155624037,0.046533128,0.005238829,"4,3,8,7",230,Not interested
