initialUsedMemory,initialFreeMemory,query token,gcRun,gcInitialMemory,gcFinalMemory,gcTotalMemory,userTime,sysTime,realTime,cpuTimeTaken,finalUsedMemory,finalFreeMemory
5.085539781,2.163971938,token_49,0,0,0,0,0,0,0,0.227175262,5.239998385,2.009513333
4.885526016,2.340548202,token_49,0,0,0,0,0,0,0,0.227871771,5.036008604,2.190065615
4.541629404,2.947628409,token_49,0,0,0,0,0,0,0,0.232072465,4.682259582,2.806998231
4.129661664,3.543189898,token_49,0,0,0,0,0,0,0,0.231717206,4.273486778,3.399364784
5.786305599,1.93976862,token_49,0,0,0,0,0,0,0,0.236636798,5.938183382,1.787890837
5.506148517,2.295609295,token_49,0,0,0,0,0,0,0,0.223669604,5.653141282,2.14861653
5.794411883,2.107931867,token_49,0,0,0,0,0,0,0,0.225726483,5.938468739,1.963875011
5.17383559,2.24022691,token_49,0,0,0,0,0,0,0,0.226709022,5.331893772,2.082168728
4.570520692,2.850377746,token_49,0,0,0,0,0,0,0,0.2288259,4.713740073,2.707158364
5.755703107,1.665195331,token_49,0,0,0,0,0,0,0,0.226155254,5.911103375,1.509795062
4.600665629,2.986736715,token_49,0,0,0,0,0,0,0,0.239960108,4.745427787,2.841974556
5.183936201,2.546044268,token_49,0,0,0,0,0,0,0,0.225632454,5.338767178,2.39121329
6.166912474,1.566974245,token_49,0,0,0,0,0,0,0,0.230641575,6.310435332,1.423451386
6.843993708,0.868408635,token_49,1,6.85634613,4.818470001,7.744628906,0.09,0,0.02,0.227930786,4.963812917,2.780815989
7.09228202,0.735354699,token_49,1,7.133746147,4.843084335,7.859375,0.16,0,0.03,0.231024002,4.96240247,2.89697253
6.696381405,1.256255314,token_49,0,0,0,0,0,0,0,0.225567918,6.838607237,1.114029482
6.545592181,1.425599225,token_49,0,0,0,0,0,0,0,0.223783235,6.709808335,1.261383072
7.309246846,0.714190654,token_49,1,7.432287216,4.908392906,8.037597656,0.29,0,0.04,0.23313169,4.943530791,3.094066866
6.631198943,1.054347932,token_49,0,0,0,0,0,0,0,0.222529987,6.780717552,0.904829323
5.046168879,2.741428778,token_49,0,0,0,0,0,0,0,0.224535513,5.197712108,2.589885548
6.257900923,1.672274858,token_49,0,0,0,0,0,0,0,0.227159338,6.406284347,1.523891434
6.697123051,1.139791012,token_49,0,0,0,0,0,0,0,0.234430049,6.846871488,0.990042575
6.922923848,0.927173808,token_49,0,0,0,0,0,0,0,0.226429505,7.078191213,0.771906443
5.982304312,1.90148475,token_49,0,0,0,0,0,0,0,0.223750775,6.135074601,1.748714462
5.549300462,2.145523757,token_49,0,0,0,0,0,0,0,0.225352135,5.702129379,1.99269484
5.71937988,1.984721683,token_49,0,0,0,0,0,0,0,0.2256747,5.871848673,1.83225289
5.568927743,1.999431632,token_49,0,0,0,0,0,0,0,0.218707944,5.717221349,1.851138026
6.76325196,1.117607415,token_49,0,0,0,0,0,0,0,0.226452918,6.926087044,0.954772331
5.972972669,1.657886706,token_49,0,0,0,0,0,0,0,0.230353675,6.127882525,1.50297685
5.162249885,2.532574333,token_49,0,0,0,0,0,0,0,0.225001192,5.300745569,2.39407865
4.616295516,2.633216202,token_5,0,0,0,0,0,0,0,0.285217752,4.787172496,2.462339222
4.791452117,2.44194632,token_5,0,0,0,0,0,0,0,0.247441158,4.952492379,2.280906059
4.462072216,2.989099659,token_5,0,0,0,0,0,0,0,0.246990201,4.61000625,2.841165625
4.2551511,3.418677025,token_5,0,0,0,0,0,0,0,0.248758198,4.408460453,3.265367672
5.95652961,1.821790703,token_5,0,0,0,0,0,0,0,0.241561528,6.116483614,1.661836699
5.302437499,2.52910547,token_5,0,0,0,0,0,0,0,0.242433234,5.451774046,2.379768923
5.988156401,1.914187349,token_5,0,0,0,0,0,0,0,0.246113317,6.139474325,1.762869425
5.013438232,2.400624268,token_5,0,0,0,0,0,0,0,0.246181788,5.17383559,2.24022691
4.418370374,2.953699939,token_5,0,0,0,0,0,0,0,0.246671797,4.566864952,2.80520536
5.730176702,1.752245173,token_5,0,0,0,0,0,0,0,0.242414204,5.892604172,1.589817703
5.346892431,2.370881006,token_5,0,0,0,0,0,0,0,0.246377458,5.501352414,2.216421023
5.488373667,2.191802114,token_5,0,0,0,0,0,0,0,0.247545879,5.645588107,2.034587674
5.655288942,2.078597777,token_5,0,0,0,0,0,0,0,0.246141346,5.820602708,1.913284011
6.530552909,1.214075997,token_5,0,0,0,0,0,0,0,0.246280164,6.689288527,1.055340379
5.898362353,1.929274365,token_5,0,0,0,0,0,0,0,0.246372969,6.061047994,1.766588725
5.851883195,2.044112898,token_5,0,0,0,0,0,0,0,0.249139947,6.010319613,1.885676481
5.393915005,2.616338901,token_5,0,0,0,0,0,0,0,0.248468044,5.534641609,2.475612298
6.880107306,0.882099725,token_5,0,0,0,0,0,0,0,0.246422021,7.036721312,0.72548572
6.800589159,0.884957716,token_5,0,0,0,0,0,0,0,0.243985008,6.952018045,0.73352883
6.709427878,1.088423684,token_5,0,0,0,0,0,0,0,0.248037311,6.870458595,0.927392967
6.227899209,1.649053916,token_5,0,0,0,0,0,0,0,0.245418481,6.39353767,1.483415455
6.475568525,1.4013846,token_5,0,0,0,0,0,0,0,0.248034331,6.639254324,1.237698801
6.367610373,1.521061502,token_5,0,0,0,0,0,0,0,0.246604214,6.531891569,1.356780306
6.718070261,1.092476614,token_5,0,0,0,0,0,0,0,0.247703406,6.885466598,0.925080277
5.854134254,2.043814965,token_5,0,0,0,0,0,0,0,0.245467264,6.021707378,1.87624184
6.875203267,0.949015483,token_5,0,0,0,0,0,0,0,0.247020946,7.035796531,0.788422219
5.856970169,1.959924363,token_5,0,0,0,0,0,0,0,0.24977349,6.01580593,1.801088601
6.688110255,1.139038183,token_5,0,0,0,0,0,0,0,0.245712062,6.839479856,0.987668581
7.205135264,0.691837393,token_5,1,7.322993279,5.083704948,7.904785156,0.27,0,0.04,0.253495002,5.12914826,2.775636896
5.7219605,1.884973094,token_5,0,0,0,0,0,0,0,0.242884309,5.875132531,1.731801063
5.239998385,2.009513333,token_50,0,0,0,0,0,0,0,0.239521273,5.399031594,1.850480124
4.226708248,3.006201908,token_50,0,0,0,0,0,0,0,0.241498004,4.384620026,2.84829013
5.158020929,2.349791571,token_50,0,0,0,0,0,0,0,0.242564649,5.322870128,2.184942372
4.752264343,2.884454407,token_50,0,0,0,0,0,0,0,0.242738856,4.904274784,2.732443966
5.643208496,2.135111816,token_50,0,0,0,0,0,0,0,0.240231313,5.804416582,1.973903731
6.376572378,1.485244028,token_50,1,6.405525208,4.105867386,7.886230469,0.11,0,0.02,0.242921458,4.247614317,3.638616152
5.298615657,2.603728093,token_50,0,0,0,0,0,0,0,0.24040965,5.458112575,2.444231175
4.189684413,3.145764805,token_50,0,0,0,0,0,0,0,0.239339795,4.336692132,2.998757087
4.338227414,2.933256961,token_50,0,0,0,0,0,0,0,0.241784472,4.4992714,2.772212975
5.931445532,1.571484156,token_50,0,0,0,0,0,0,0,0.237078,6.094888404,1.408041283
6.290416673,1.355579421,token_50,0,0,0,0,0,0,0,0.243997323,6.442346297,1.203649797
6.042383626,1.66318278,token_50,0,0,0,0,0,0,0,0.242014205,6.198931806,1.5066346
6.460766561,1.273120157,token_50,0,0,0,0,0,0,0,0.244599683,6.613340974,1.120545745
4.915149443,2.856823213,token_50,0,0,0,0,0,0,0,0.240462891,5.064828292,2.707144365
6.449063316,1.378573403,token_50,0,0,0,0,0,0,0,0.258124305,6.621642098,1.205994621
6.347789072,1.604847647,token_50,0,0,0,0,0,0,0,0.241382287,6.508460157,1.444176562
6.715522401,1.301079161,token_50,0,0,0,0,0,0,0,0.239894164,6.872751378,1.143850185
6.114576161,1.908861339,token_50,0,0,0,0,0,0,0,0.247271631,6.279260628,1.744176872
5.896765478,1.584191553,token_50,0,0,0,0,0,0,0,0.244474739,6.065700687,1.415256344
6.554563321,1.243288241,token_50,0,0,0,0,0,0,0,0.239951708,6.709427878,1.088423684
6.018907122,1.911268659,token_50,0,0,0,0,0,0,0,0.240176483,6.174451791,1.75572399
6.468111821,1.368802242,token_50,0,0,0,0,0,0,0,0.238053813,6.634306163,1.2026079
5.346668333,2.503429323,token_50,0,0,0,0,0,0,0,0.241760532,5.501940966,2.348156691
5.499679551,2.356277481,token_50,0,0,0,0,0,0,0,0.239769053,5.650888495,2.205068536
7.275557235,0.619462296,token_50,1,7.292808533,4.966186523,7.694824219,0.08,0,0.03,0.239645162,5.118822992,2.576001227
6.651453897,1.116124228,token_50,0,0,0,0,0,0,0,0.240555563,6.801843777,0.965734348
5.683523163,2.128488556,token_50,0,0,0,0,0,0,0,0.233837781,5.84956184,1.962449878
5.978049934,1.860328972,token_50,0,0,0,0,0,0,0,0.239517318,6.141138777,1.697240129
6.448988877,1.447983779,token_50,0,0,0,0,0,0,0,0.23989923,6.608465813,1.288506843
6.968387946,0.504268304,token_50,0,0,0,0,0,0,0,0.24027891,7.120361038,0.352295212
5.399031594,1.850480124,token_51,0,0,0,0,0,0,0,0.172797634,5.513750881,1.735760838
4.661650419,1.637665987,token_51,0,0,0,0,0,0,0,0.171311823,4.776776828,1.522539578
5.550800107,1.900371768,token_51,0,0,0,0,0,0,0,0.17124361,5.666359164,1.784812711
5.009502918,2.627215832,token_51,0,0,0,0,0,0,0,0.180503949,5.129080333,2.507638417
4.949906223,2.819625027,token_51,0,0,0,0,0,0,0,0.171209771,5.076008692,2.693522558
5.759137183,2.072405785,token_51,0,0,0,0,0,0,0,0.170429772,5.875890508,1.95565246
4.810196511,3.10435427,token_51,0,0,0,0,0,0,0,0.168546208,4.933994442,2.980556339
4.867999017,2.690106452,token_51,0,0,0,0,0,0,0,0.169230184,4.977901548,2.580203921
5.640469223,1.574374527,token_51,0,0,0,0,0,0,0,0.170786469,5.755696528,1.459147222
4.742505267,2.829760358,token_51,0,0,0,0,0,0,0,0.171041597,4.863449849,2.708815776
5.213996053,2.506218791,token_51,0,0,0,0,0,0,0,0.170570667,5.328389227,2.391825616
5.713967755,1.966208026,token_51,0,0,0,0,0,0,0,0.169913708,5.830237821,1.849937961
6.84723112,0.886655599,token_51,0,0,0,0,0,0,0,0.170356206,6.964965805,0.768920913
5.945106298,1.830284327,token_51,0,0,0,0,0,0,0,0.167498109,6.060382098,1.715008527
6.926959306,0.913372725,token_51,0,0,0,0,0,0,0,0.170626564,7.050480708,0.789851323
5.543434076,2.352562018,token_51,0,0,0,0,0,0,0,0.17907575,5.666648567,2.229347527
6.189814508,1.826787055,token_51,0,0,0,0,0,0,0,0.1688021,6.308339775,1.708261788
7.185213961,0.831387602,token_51,0,0,0,0,0,0,0,0.184896033,7.305217966,0.711383596
5.561742879,2.030542277,token_51,0,0,0,0,0,0,0,0.170844058,5.67066329,1.921621867
5.019825876,2.778025687,token_51,0,0,0,0,0,0,0,0.170425032,5.122107781,2.675743781
6.448528603,1.477252647,token_51,0,0,0,0,0,0,0,0.171185827,6.565468229,1.360313021
6.739707537,1.150429182,token_51,0,0,0,0,0,0,0,0.171094189,6.856196038,1.03394068
5.330554172,2.558117703,token_51,0,0,0,0,0,0,0,0.1719417,5.442572288,2.446099587
6.705579281,1.163561344,token_51,0,0,0,0,0,0,0,0.169835731,6.83240594,1.036734685
5.736784287,2.161164932,token_51,0,0,0,0,0,0,0,0.173839428,5.854134254,2.043814965
5.613093346,2.091008216,token_51,0,0,0,0,0,0,0,0.173663359,5.71937988,1.984721683
6.510807484,1.301204234,token_51,0,0,0,0,0,0,0,0.168283141,6.634982556,1.177029163
6.736341789,1.102037117,token_51,0,0,0,0,0,0,0,0.170409865,6.854696296,0.98368261
6.427992478,1.499253616,token_51,0,0,0,0,0,0,0,0.169815073,6.536994182,1.390251912
7.189440608,0.441418767,token_51,0,0,0,0,0,0,0,0.172272076,7.300645143,0.330214232
5.513750881,1.735760838,token_52,0,0,0,0,0,0,0,0.259839953,5.649592377,1.599919342
4.543846056,2.609962538,token_52,0,0,0,0,0,0,0,0.262793706,4.678908423,2.474900171
5.257741205,2.101145513,token_52,0,0,0,0,0,0,0,0.262049886,5.398756638,1.960130081
5.259656496,2.333116941,token_52,0,0,0,0,0,0,0,0.260531207,5.393575206,2.199198231
5.902572468,1.794204876,token_52,0,0,0,0,0,0,0,0.261255057,6.041496225,1.655281119
4.435720131,3.466623619,token_52,0,0,0,0,0,0,0,0.254040659,4.570150666,3.332193084
4.920330457,2.982013293,token_52,0,0,0,0,0,0,0,0.259402458,5.067951977,2.834391773
4.66551169,2.892593779,token_52,0,0,0,0,0,0,0,0.25203297,4.798794381,2.759311087
5.775344357,1.366257206,token_52,0,0,0,0,0,0,0,0.25825548,5.920400389,1.221201174
4.478898689,3.088484123,token_52,0,0,0,0,0,0,0,0.259467288,4.608756021,2.958626792
5.847488575,1.761886425,token_52,0,0,0,0,0,0,0,0.258646824,5.988925822,1.620449178
6.61606285,1.101710588,token_52,0,0,0,0,0,0,0,0.263047898,6.749611616,0.968161821
5.643848099,2.068065964,token_52,0,0,0,0,0,0,0,0.260772295,5.77761472,1.934299342
5.7966315,1.975341156,token_52,0,0,0,0,0,0,0,0.260865606,5.939073987,1.832898669
6.979210772,0.889929853,token_52,0,0,0,0,0,0,0,0.261725445,7.122350916,0.746789709
4.928281963,2.967714131,token_52,0,0,0,0,0,0,0,0.260579645,5.06446413,2.831531964
6.665643491,1.332891665,token_52,0,0,0,0,0,0,0,0.262603835,6.808594927,1.189940229
7.090818256,0.9467794,token_52,0,0,0,0,0,0,0,0.249939771,7.234095886,0.80350177
4.884358019,2.818766981,token_52,0,0,0,0,0,0,0,0.260734508,5.02135656,2.68176844
5.359981924,2.427615732,token_52,0,0,0,0,0,0,0,0.264457047,5.513562515,2.274035141
5.312739372,2.419194221,token_52,0,0,0,0,0,0,0,0.254321576,5.449780338,2.282153256
5.357677624,2.544666126,token_52,0,0,0,0,0,0,0,0.258762187,5.49713067,2.40521308
5.086336367,2.735440977,token_52,0,0,0,0,0,0,0,0.259225018,5.21648597,2.605291374
5.343399361,2.525741264,token_52,0,0,0,0,0,0,0,0.255627146,5.471674956,2.397465669
6.393875323,1.323898114,token_52,0,0,0,0,0,0,0,0.256800228,6.529410623,1.188362814
5.854665577,1.861643016,token_52,0,0,0,0,0,0,0,0.260378944,5.992418386,1.723890208
6.284594446,1.283764929,token_52,0,0,0,0,0,0,0,0.259709722,6.438237913,1.130121462
5.07276798,2.765610926,token_52,0,0,0,0,0,0,0,0.260286203,5.210858375,2.627520531
7.075511992,0.851734102,token_52,0,0,0,0,0,0,0,0.252257872,7.212852143,0.714393951
5.513140462,1.959515788,token_52,0,0,0,0,0,0,0,0.2583023,5.655693769,1.816962481
5.649592377,1.599919342,token_53,1,5.657626152,4.087259293,7.249511719,0.07,0.01,0.01,0.101638001,4.131004065,3.118507653
4.776776828,1.522539578,token_53,0,0,0,0,0,0,0,0.106349216,4.825544342,1.473772064
4.792896859,2.512278922,token_53,0,0,0,0,0,0,0,0.101939672,4.837684989,2.467490792
5.705948882,1.941023774,token_53,0,0,0,0,0,0,0,0.102304658,5.757060029,1.889912628
6.303635649,1.465895601,token_53,0,0,0,0,0,0,0,0.101712174,6.345434465,1.424096785
5.777637728,2.108592741,token_53,0,0,0,0,0,0,0,0.100861959,5.835671715,2.050558753
5.132573679,2.49193804,token_53,0,0,0,0,0,0,0,0.099677043,5.166558251,2.457953468
5.332083486,1.882760264,token_53,0,0,0,0,0,0,0,0.100997005,5.382075816,1.832767934
4.358709194,2.765314244,token_53,0,0,0,0,0,0,0,0.100388009,4.404009178,2.720014259
5.406362578,2.161020234,token_53,0,0,0,0,0,0,0,0.102116423,5.466230087,2.101152726
4.745427787,2.841974556,token_53,0,0,0,0,0,0,0,0.103134617,4.791570902,2.795831442
6.784448229,0.939184584,token_53,1,6.821036339,4.841499329,7.729980469,0.13,0,0.02,0.10333304,4.855658032,2.874322437
5.928225718,1.80175475,token_53,0,0,0,0,0,0,0,0.10199305,5.981718272,1.748262197
5.92569837,1.818930537,token_53,0,0,0,0,0,0,0,0.100924084,5.971080162,1.773548745
5.745743364,2.151229292,token_53,0,0,0,0,0,0,0,0.101155726,5.807215422,2.089757234
5.076980345,2.847824343,token_53,0,0,0,0,0,0,0,0.104865714,5.123383798,2.80142089
7.226770215,0.783483692,token_53,0,0,0,0,0,0,0,0.104911699,7.279331557,0.730922349
5.817405172,1.809059672,token_53,0,0,0,0,0,0,0,0.097617301,5.857583418,1.768881425
6.274098456,1.352366388,token_53,0,0,0,0,0,0,0,0.101739131,6.32238026,1.304084584
6.932446599,0.865404963,token_53,0,0,0,0,0,0,0,0.100379124,6.98880095,0.809050612
6.825926326,1.017823674,token_53,0,0,0,0,0,0,0,0.099400319,6.869640097,0.974109903
5.571113922,2.331229828,token_53,0,0,0,0,0,0,0,0.10197261,5.606858782,2.295484968
6.703531533,1.11824581,token_53,0,0,0,0,0,0,0,0.100898105,6.749675296,1.072102048
6.958989643,0.896967389,token_53,0,0,0,0,0,0,0,0.101008237,7.011519708,0.844437324
5.084383756,2.810635775,token_53,0,0,0,0,0,0,0,0.100696154,5.127890609,2.767128922
6.921993054,0.845585071,token_53,0,0,0,0,0,0,0,0.101945532,6.97122559,0.796352535
6.839348428,0.990729697,token_53,0,0,0,0,0,0,0,0.099495596,6.882047772,0.948030353
5.182344586,2.698514789,token_53,0,0,0,0,0,0,0,0.102830913,5.218573682,2.662285693
6.159266315,1.745518841,token_53,0,0,0,0,0,0,0,0.100738295,6.208348282,1.696436875
6.167799659,1.353684716,token_53,0,0,0,0,0,0,0,0.101566989,6.216273457,1.305210918
4.137295388,3.112216331,token_54,0,0,0,0,0,0,0,0.119730357,4.197075464,3.052436255
5.213720225,1.994287588,token_54,1,5.275057793,4.132178307,7.141601563,0.16,0.01,0.03,0.12342252,4.142606854,2.998994708
5.75337708,1.605509639,token_54,0,0,0,0,0,0,0,0.121336536,5.819593623,1.539293095
4.424426951,3.249401174,token_54,0,0,0,0,0,0,0,0.122702242,4.485891953,3.187936172
6.24083297,1.52869828,token_54,0,0,0,0,0,0,0,0.120826453,6.303635649,1.465895601
4.598408014,3.287822455,token_54,0,0,0,0,0,0,0,0.119465412,4.657522641,3.228707828
4.325179957,3.226089574,token_54,0,0,0,0,0,0,0,0.119447885,4.393061988,3.158207543
5.602876693,1.811185807,token_54,0,0,0,0,0,0,0,0.121167885,5.667949907,1.746112593
5.705241308,1.564289942,token_54,0,0,0,0,0,0,0,0.118650163,5.768498927,1.501032323
5.971339062,1.449559376,token_54,0,0,0,0,0,0,0,0.119631127,6.036338642,1.384559795
4.955776386,2.653598614,token_54,0,0,0,0,0,0,0,0.119664038,5.017357789,2.592017211
5.022416465,2.657759316,token_54,0,0,0,0,0,0,0,0.125468813,5.074128866,2.606046915
5.45908986,2.253312483,token_54,0,0,0,0,0,0,0,0.12051688,5.509831592,2.202570751
6.301110759,1.474279866,token_54,0,0,0,0,0,0,0,0.119582776,6.369664758,1.405725867
6.179312773,1.648323946,token_54,0,0,0,0,0,0,0,0.120269131,6.251643032,1.575993687
5.35737747,2.595259249,token_54,0,0,0,0,0,0,0,0.122093606,5.416293398,2.536343321
6.32322754,1.687026367,token_54,0,0,0,0,0,0,0,0.120708942,6.377220303,1.633033603
5.593958959,2.193638697,token_54,0,0,0,0,0,0,0,0.118852626,5.666022293,2.121575363
6.110196672,1.516268171,token_54,0,0,0,0,0,0,0,0.11795154,6.173611462,1.452853382
5.361522347,2.353321403,token_54,0,0,0,0,0,0,0,0.120033357,5.421972111,2.292871639
6.492066801,1.351683199,token_54,0,0,0,0,0,0,0,0.119795428,6.556019612,1.287730388
7.076426551,0.716542199,token_54,0,0,0,0,0,0,0,0.119614514,7.132645361,0.660323389
5.241567805,2.608529851,token_54,0,0,0,0,0,0,0,0.11974997,5.296753123,2.553344533
6.832407899,1.036732726,token_54,0,0,0,0,0,0,0,0.120102789,6.898966305,0.97017432
5.49376674,2.201057479,token_54,0,0,0,0,0,0,0,0.118773543,5.549300462,2.145523757
5.915851146,1.882488698,token_54,0,0,0,0,0,0,0,0.119379505,5.973539576,1.824800268
6.570469968,1.282557376,token_54,0,0,0,0,0,0,0,0.119469737,6.636945166,1.216082178
6.893652327,0.674707048,token_54,0,0,0,0,0,0,0,0.119838931,6.957937121,0.610422254
7.05530858,0.841664076,token_54,0,0,0,0,0,0,0,0.120272865,7.119652368,0.777320288
5.454376183,2.018280067,token_54,0,0,0,0,0,0,0,0.119604263,5.513140462,1.959515788
4.206544556,3.042967163,token_55,0,0,0,0,0,0,0,0.133750578,4.275431186,2.974080533
4.809935108,2.422975048,token_55,0,0,0,0,0,0,0,0.134171851,4.887333311,2.345576845
4.848733887,2.510152832,token_55,0,0,0,0,0,0,0,0.134810365,4.925417937,2.433468781
5.800072648,1.872778915,token_55,0,0,0,0,0,0,0,0.134377943,5.872029737,1.800821826
4.849490009,2.847287335,token_55,0,0,0,0,0,0,0,0.133437193,4.926064149,2.770713195
4.979376182,2.822381631,token_55,0,0,0,0,0,0,0,0.132667751,5.057317697,2.744440116
4.731551722,3.18299906,token_55,0,0,0,0,0,0,0,0.13343717,4.810194567,3.104356214
4.547748469,2.913677312,token_55,0,0,0,0,0,0,0,0.137775791,4.631804697,2.829621084
5.547269113,1.794527762,token_55,0,0,0,0,0,0,0,0.133085705,5.623501346,1.718295529
4.989887424,2.431011014,token_55,0,0,0,0,0,0,0,0.133510028,5.060986169,2.359912269
5.792963102,1.924810335,token_55,0,0,0,0,0,0,0,0.134173422,5.868163578,1.849609859
5.97407797,1.746136874,token_55,0,0,0,0,0,0,0,0.133922598,6.040639117,1.679575726
5.907751583,1.80416248,token_55,0,0,0,0,0,0,0,0.136155309,5.983696632,1.72821743
6.485783145,1.28960748,token_55,0,0,0,0,0,0,0,0.132689438,6.564707205,1.21068342
6.317218244,1.510418475,token_55,0,0,0,0,0,0,0,0.133117197,6.394818313,1.432818405
6.471001327,1.45380336,token_55,0,0,0,0,0,0,0,0.13731398,6.548249356,1.376555331
5.532840505,2.458858714,token_55,0,0,0,0,0,0,0,0.141863589,5.60899125,2.382707968
7.234095886,0.80350177,token_55,0,0,0,0,0,0,0,0.132159664,7.308042392,0.729555264
6.281160861,1.404386014,token_55,0,0,0,0,0,0,0,0.132713167,6.355549239,1.329997636
5.873641163,1.979874462,token_55,0,0,0,0,0,0,0,0.133578163,5.945839979,1.907675646
6.556019612,1.287730388,token_55,0,0,0,0,0,0,0,0.131561262,6.637453511,1.206296489
5.49713067,2.40521308,token_55,0,0,0,0,0,0,0,0.131777764,5.571113922,2.331229828
7.204103611,0.386716701,token_55,1,7.248710632,4.991474152,7.888671875,0.16,0,0.02,0.136522446,5.019788943,2.868882932
6.650336415,1.16021046,token_55,0,0,0,0,0,0,0,0.133333427,6.718070261,1.092476614
6.888826199,0.828947239,token_55,0,0,0,0,0,0,0,0.13232629,6.973727763,0.744045675
6.068981111,1.698597014,token_55,0,0,0,0,0,0,0,0.132143595,6.141107462,1.626470663
6.961188443,0.837639682,token_55,0,0,0,0,0,0,0,0.133684083,7.038356863,0.760471262
5.448936425,2.421669044,token_55,0,0,0,0,0,0,0,0.132578025,5.520943999,2.349661469
6.823028266,1.104217827,token_55,0,0,0,0,0,0,0,0.133751729,6.901408859,1.025837235
5.645125613,1.876358762,token_55,0,0,0,0,0,0,0,0.132985588,5.725457579,1.796026796
4.275431186,2.974080533,token_56,0,0,0,0,0,0,0,0.198015281,4.396008596,2.853503123
4.296466514,2.953045204,token_56,0,0,0,0,0,0,0,0.197371842,4.418832757,2.830678962
4.275744103,3.21351371,token_56,0,0,0,0,0,0,0,0.20265812,4.39183782,3.097419992
5.288955934,2.269149534,token_56,0,0,0,0,0,0,0,0.196219995,5.410382152,2.147723317
5.489240795,2.186540455,token_56,0,0,0,0,0,0,0,0.199686382,5.61271517,2.06306608
6.052175298,1.809641108,token_56,0,0,0,0,0,0,0,0.197713017,6.17698127,1.684835136
4.305283472,3.500868872,token_56,0,0,0,0,0,0,0,0.197190733,4.4210831,3.385069244
5.768331259,1.693094522,token_56,0,0,0,0,0,0,0,0.197739329,5.892316908,1.569108874
4.578400418,2.793669894,token_56,0,0,0,0,0,0,0,0.197654301,4.693841755,2.678228557
4.608756021,2.958626792,token_56,0,0,0,0,0,0,0,0.202069841,4.731709808,2.835673004
4.897297256,2.690105088,token_56,0,0,0,0,0,0,0,0.200700845,5.015628465,2.571773879
6.662756428,1.060876384,token_56,0,0,0,0,0,0,0,0.206899583,6.784448229,0.939184584
6.722827442,1.034985058,token_56,0,0,0,0,0,0,0,0.19643471,6.838395193,0.919417307
5.654298365,2.16015476,token_56,0,0,0,0,0,0,0,0.198339603,5.77431453,2.040138595
6.021854825,1.7925983,token_56,0,0,0,0,0,0,0,0.209566543,6.142712772,1.671740353
5.729945071,2.166051023,token_56,0,0,0,0,0,0,0,0.197800406,5.851881072,2.044115022
7.21790193,0.753289476,token_56,0,0,0,0,0,0,0,0.195105013,7.335147865,0.636043541
7.219445378,0.542761654,token_56,1,7.243795395,4.835212708,7.626464844,0.1,0.01,0.02,0.195616938,4.927130416,2.699334428
6.910751171,0.715713672,token_56,0,0,0,0,0,0,0,0.197419505,7.035142951,0.591321893
6.327163249,1.514633626,token_56,0,0,0,0,0,0,0,0.197415267,6.44151026,1.400286615
5.887747727,2.042428054,token_56,0,0,0,0,0,0,0,0.203153282,6.018907122,1.911268659
5.941813111,1.649007201,token_56,0,0,0,0,0,0,0,0.19689672,6.062908627,1.527911685
7.081583202,0.509237111,token_56,0,0,0,0,0,0,0,0.197107623,7.204103611,0.386716701
6.859651163,1.024137899,token_56,0,0,0,0,0,0,0,0.198328294,6.981994376,0.901794687
6.54691153,1.348108001,token_56,0,0,0,0,0,0,0,0.196894755,6.662742272,1.232277259
6.285427183,1.41867438,token_56,0,0,0,0,0,0,0,0.197997022,6.408323944,1.295777619
5.84956184,1.962449878,token_56,0,0,0,0,0,0,0,0.189814843,5.973506071,1.838505648
6.012175232,1.864777893,token_56,0,0,0,0,0,0,0,0.198189534,6.139129564,1.737823561
6.502113931,1.424643882,token_56,0,0,0,0,0,0,0,0.197210924,6.625744477,1.301013336
6.962421849,0.644511744,token_56,0,0,0,0,0,0,0,0.195531887,7.080855317,0.526078276
4.396008596,2.853503123,token_57,0,0,0,0,0,0,0,0.081395436,4.439656205,2.809855513
4.401388273,2.824685946,token_57,0,0,0,0,0,0,0,0.082593143,4.441632882,2.784441337
4.803516254,2.555370465,token_57,0,0,0,0,0,0,0,0.080965734,4.848650463,2.510236256
4.20734679,3.385426648,token_57,0,0,0,0,0,0,0,0.080705724,4.2391119,3.353661537
5.183529712,2.542544506,token_57,0,0,0,0,0,0,0,0.081011332,5.234214962,2.491859257
5.875892468,1.955650501,token_57,0,0,0,0,0,0,0,0.080597891,5.923136778,1.908406191
6.200582765,1.701760985,token_57,0,0,0,0,0,0,0,0.079850842,6.244874723,1.657469027
5.566440538,1.847621962,token_57,0,0,0,0,0,0,0,0.081860751,5.602876693,1.811185807
5.768498927,1.501032323,token_57,0,0,0,0,0,0,0,0.080257045,5.805560797,1.463970453
6.304711215,1.262671597,token_57,0,0,0,0,0,0,0,0.081032434,6.349559233,1.21782358
5.643326439,1.966048561,token_57,0,0,0,0,0,0,0,0.081681626,5.689684838,1.919690162
5.240143843,2.477629595,token_57,0,0,0,0,0,0,0,0.080151732,5.285403498,2.43236994
6.528332472,1.229480028,token_57,0,0,0,0,0,0,0,0.082973347,6.571190856,1.186621644
5.443518847,2.328453809,token_57,0,0,0,0,0,0,0,0.083202796,5.486441225,2.285531431
5.0588658,2.768770918,token_57,0,0,0,0,0,0,0,0.079239475,5.09254618,2.735090539
